latency,energy,area,power,cnt_pes,l1_mem,l2_mem,edp,pe_util,noc_bw_req,l1_mem_req,l2_mem_req
1.0,0.042691395201101205,0.04603524429800671,0.04099834674638078,0.04898370296218762,-0.17663119201763072,-0.03943666763119312,0.896333009090263,-0.7489852823880698,-0.8362666663108231,-0.19150664914012086,-0.052725181741055185
0.04269139520110121,1.0,-0.8599526423218323,-0.8757058141395465,-0.8583311658733456,-0.48895012741235977,-0.9011947665058959,0.4246102345661023,-0.4678784797642427,0.05040304134003041,-0.5276088605845253,-0.9298363376138122
0.046035244298006706,-0.8599526423218324,1.0,0.9955978406532615,0.9999622335906154,0.3989185100783989,0.8614369480254843,-0.3103991398589325,0.44969444808392045,-0.060693140844852764,0.43342303903220464,0.8811492195986353
0.04099834674638078,-0.8757058141395466,0.9955978406532615,1.0,0.9953062858396599,0.4379539541811987,0.8806964925571508,-0.32166495941104345,0.45309144598015155,-0.06624405456173856,0.4713868968507564,0.900611684934582
0.04898370296218761,-0.8583311658733457,0.9999622335906153,0.9953062858396599,0.9999999999999999,0.3977513793825782,0.8593696337815666,-0.307759755131143,0.4476575554867701,-0.06317596361233516,0.4322547857149535,0.8792115533423367
-0.17663119201763072,-0.48895012741235977,0.39891851007839896,0.4379539541811987,0.3977513793825782,1.0,0.45387782466279436,-0.38004217412130076,0.35491334394556645,-0.0023616086578204967,0.9574827677241783,0.4668104292507397
-0.03943666763119312,-0.9011947665058958,0.8614369480254843,0.8806964925571507,0.8593696337815665,0.45387782466279436,0.9999999999999999,-0.38954096882644074,0.4665048686654627,-0.02035128787567809,0.49083497701613227,0.9849037390230999
0.8963330090902629,0.4246102345661023,-0.3103991398589325,-0.3216649594110435,-0.307759755131143,-0.38004217412130076,-0.3895409688264408,1.0,-0.8731449219396762,-0.7088128213761282,-0.4113892638285061,-0.4146871279480494
-0.7489852823880698,-0.46787847976424274,0.4496944480839205,0.45309144598015155,0.44765755548677016,0.3549133439455665,0.4665048686654627,-0.8731449219396763,1.0,0.7688027862923721,0.38546504750253974,0.48965592885953946
-0.8362666663108231,0.05040304134003041,-0.060693140844852764,-0.06624405456173856,-0.06317596361233516,-0.0023616086578204967,-0.02035128787567809,-0.7088128213761282,0.7688027862923722,1.0,0.004502327241334186,-0.01261897008998216
-0.19150664914012086,-0.5276088605845253,0.4334230390322047,0.4713868968507564,0.43225478571495346,0.9574827677241782,0.49083497701613227,-0.4113892638285061,0.3854650475025397,0.004502327241334186,1.0,0.5038068323584933
-0.05272518174105518,-0.9298363376138122,0.8811492195986352,0.9006116849345819,0.8792115533423366,0.4668104292507397,0.9849037390230999,-0.41468712794804935,0.48965592885953946,-0.012618970089982159,0.5038068323584933,1.0
